energies,det-0,det-1,det-2,det-3,det-4,det-5,det-6,det-7,det-8,det-9,det-10,det-11,det-12,det-13,det-14,det-15,det-16,det-17,det-18,det-19,det-20,det-21,det-22,det-23,det-24,det-25,det-26,det-27,det-28,det-29,det-30,det-31
125.136,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9143174918149028,0.9143174918149028,0.9143174918149028,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9143174918149028,0.9143174918149028,0.9143174918149028,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494,0.9182065692778494
125.28399999999999,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9143448509313692,0.9143448509313692,0.9143448509313692,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9143448509313692,0.9143448509313692,0.9143448509313692,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408,0.9182326871164408
125.43199999999999,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9143721681177422,0.9143721681177422,0.9143721681177422,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9143721681177422,0.9143721681177422,0.9143721681177422,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705,0.9182587648438705
125.58,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9143994434908622,0.9143994434908622,0.9143994434908622,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9143994434908622,0.9143994434908622,0.9143994434908622,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185,0.9182848025722185
125.728,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9144266771670955,0.9144266771670955,0.9144266771670955,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9144266771670955,0.9144266771670955,0.9144266771670955,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081,0.9183108004131081
125.87599999999999,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9144538692623343,0.9144538692623343,0.9144538692623343,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9144538692623343,0.9144538692623343,0.9144538692623343,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071,0.9183367584777071
126.024,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.9144810198920005,0.9144810198920005,0.9144810198920005,0.91836267687673,0.91836267687673,0.91836267687673,0.9144810198920005,0.9144810198920005,0.9144810198920005,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673,0.91836267687673
126.172,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9145081291710473,0.9145081291710473,0.9145081291710473,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9145081291710473,0.9145081291710473,0.9145081291710473,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408,0.9183885557204408
126.32,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.914535197213963,0.914535197213963,0.914535197213963,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.914535197213963,0.914535197213963,0.914535197213963,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557,0.9184143951186557
126.46799999999999,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9145622241347716,0.9145622241347716,0.9145622241347716,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9145622241347716,0.9145622241347716,0.9145622241347716,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444,0.9184401951807444
126.616,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.9145892100470371,0.9145892100470371,0.9145892100470371,0.918465956015634,0.918465956015634,0.918465956015634,0.9145892100470371,0.9145892100470371,0.9145892100470371,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634,0.918465956015634
126.764,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9146161550638651,0.9146161550638651,0.9146161550638651,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9146161550638651,0.9146161550638651,0.9146161550638651,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102,0.9184916777318102
126.91199999999999,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9146430592979055,0.9146430592979055,0.9146430592979055,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9146430592979055,0.9146430592979055,0.9146430592979055,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205,0.9185173604373205
127.05999999999999,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9146699228613543,0.9146699228613543,0.9146699228613543,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9146699228613543,0.9146699228613543,0.9146699228613543,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756,0.9185430042397756
127.208,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9146967458659574,0.9146967458659574,0.9146967458659574,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9146967458659574,0.9146967458659574,0.9146967458659574,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531,0.9185686092463531
127.356,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9147235284230107,0.9147235284230107,0.9147235284230107,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9147235284230107,0.9147235284230107,0.9147235284230107,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977,0.9185941755637977
127.50399999999999,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.914750270643366,0.914750270643366,0.914750270643366,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.914750270643366,0.914750270643366,0.914750270643366,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265,0.9186197032984265
127.65199999999999,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9147769726374293,0.9147769726374293,0.9147769726374293,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9147769726374293,0.9147769726374293,0.9147769726374293,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281,0.9186451925561281
127.8,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.9148036345151661,0.9148036345151661,0.9148036345151661,0.918670643442367,0.918670643442367,0.918670643442367,0.9148036345151661,0.9148036345151661,0.9148036345151661,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367,0.918670643442367
127.948,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9148302563861019,0.9148302563861019,0.9148302563861019,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9148302563861019,0.9148302563861019,0.9148302563861019,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846,0.9186960560621846
128.096,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9148568383593265,0.9148568383593265,0.9148568383593265,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9148568383593265,0.9148568383593265,0.9148568383593265,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029,0.9187214305202029
128.244,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9148833805434944,0.9148833805434944,0.9148833805434944,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9148833805434944,0.9148833805434944,0.9148833805434944,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254,0.9187467669206254
128.392,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9149098830468284,0.9149098830468284,0.9149098830468284,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9149098830468284,0.9149098830468284,0.9149098830468284,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399,0.9187720653672399
128.54,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9149363459771203,0.9149363459771203,0.9149363459771203,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9149363459771203,0.9149363459771203,0.9149363459771203,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199,0.9187973259634199
128.688,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9149627694417357,0.9149627694417357,0.9149627694417357,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9149627694417357,0.9149627694417357,0.9149627694417357,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287,0.9188225488121287
128.836,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9149891535476123,0.9149891535476123,0.9149891535476123,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9149891535476123,0.9149891535476123,0.9149891535476123,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181,0.9188477340159181
